0.063647	0.0712842	-0.172437	0.154194	-0.00785235	-0.0877672	-0.165036	0.150747	0.104576	0.330079	1	0.309313	0.271698	0.0895825	0.0839452	0.0674371	-0.174349	-0.0801516	-0.0200195	-0.0628104	-0.0883902	0.162815	-0.180414	-0.0638989	
0.286094	0.283831	-0.255984	0.368818	0.0520686	-0.19513	-0.121155	-0.100884	0.304511	0.641095	0.309313	1	0.72234	-0.186943	0.428876	0.504241	-0.376197	-0.287855	0.167948	0.00907288	-0.091802	0.0486564	-0.125636	-0.474972	
0.273298	0.253258	-0.228855	0.313181	0.0585808	-0.171261	-0.0608035	-0.0850136	0.204658	0.7065	0.271698	0.72234	1	-0.0908637	0.540254	0.349594	-0.406809	-0.173505	0.22208	-0.095756	-0.0445444	0.133419	-0.117384	-0.489376	
-0.105396	-0.199125	0.2337	-0.213382	-0.208534	0.244434	0.165034	0.131889	-0.118879	-0.0220132	0.0895825	-0.186943	-0.0908637	1	-0.67213	-0.736453	0.0677246	0.412995	-0.0182349	-0.0729622	0.238704	0.0199129	0.198257	0.884767	
0.252029	0.237915	-0.238931	0.27326	0.177676	-0.300458	-0.159041	-0.123014	0.190744	0.373689	0.0839452	0.428876	0.540254	-0.67213	1	0.917133	-0.33951	-0.314768	0.130785	0.0180386	-0.192569	0.0726167	-0.208015	-0.820939	
0.265589	0.227563	-0.264551	0.288048	0.186414	-0.332756	-0.194152	-0.131215	0.241441	0.298228	0.0674371	0.504241	0.349594	-0.736453	0.917133	1	-0.298165	-0.383523	0.112685	0.0942166	-0.249509	0.0200814	-0.23595	-0.820166	
-0.194506	-0.268367	0.190419	-0.275233	-0.161262	0.308784	0.190711	0.0627773	-0.209356	-0.398742	-0.174349	-0.376197	-0.406809	0.0677246	-0.33951	-0.298165	1	0.138337	-0.0291101	0.144559	0.102802	-0.131161	0.129963	0.273427	
-0.166549	-0.102176	0.183279	-0.120881	-0.365892	0.321969	0.187501	0.0184383	-0.115725	-0.0637611	-0.0801516	-0.287855	-0.173505	0.412995	-0.314768	-0.383523	0.138337	1	-0.0391177	-0.241479	0.469429	0.0488985	0.406992	0.460369	
0.392232	0.0644298	0.0339981	0.0266712	0.0937203	0.00582518	0.0151677	-0.117093	0.154587	0.174223	-0.0200195	0.167948	0.22208	-0.0182349	0.130785	0.112685	-0.0291101	-0.0391177	1	0.252346	0.0232541	0.209626	-0.103912	-0.12818	
0.300411	-0.00318036	0.0846995	-0.0860699	0.211551	-0.175348	-0.0200584	0.0827236	0.0248473	-0.209092	-0.0628104	0.00907288	-0.095756	-0.0729622	0.0180386	0.0942166	0.144559	-0.241479	0.252346	1	-0.29048	-0.168808	-0.178907	-0.05248	
-0.0745778	-0.115643	0.105475	-0.0562639	-0.296547	0.219	0.215889	-0.0289773	-0.0340788	0.128097	-0.0883902	-0.091802	-0.0445444	0.238704	-0.192569	-0.249509	0.102802	0.469429	0.0232541	-0.29048	1	0.189277	0.756979	0.261758	
0.102078	0.0565502	0.0748206	-0.0471606	0.022794	-0.117642	-0.0882361	-0.0389275	0.156813	0.105139	0.162815	0.0486564	0.133419	0.0199129	0.0726167	0.0200814	-0.131161	0.0488985	0.209626	-0.168808	0.189277	1	-0.44258	-0.073925	
-0.104799	-0.119247	0.0611814	-0.021414	-0.238707	0.244107	0.28419	0.0365878	-0.0835779	0.0517415	-0.180414	-0.125636	-0.117384	0.198257	-0.208015	-0.23595	0.129963	0.406992	-0.103912	-0.178907	0.756979	-0.44258	1	0.280423	
-0.246718	-0.288438	0.321217	-0.333603	-0.211786	0.327937	0.226207	0.168021	-0.21598	-0.332288	-0.0638989	-0.474972	-0.489376	0.884767	-0.820939	-0.820166	0.273427	0.460369	-0.12818	-0.05248	0.261758	-0.073925	0.280423	1	
