-0.596031	-0.250808	-0.785215	-0.823197	0.257827	-0.695227	-0.648298	-0.51473	0.219527	-1.00947	
-0.3618	2.0414	0.0804548	-0.549521	-0.589443	-0.90497	4.13563	0.11019	-0.256491	0.0275061	
0.13339	-0.108579	-0.935461	0.665087	-0.417756	0.275463	-0.423579	0.2028	0.361647	-0.008379	
1.23557	0.383805	-0.520427	2.19292	-0.589443	0.0150351	-0.272589	-0.0935329	0.689337	-0.403075	
2.98598	-0.342422	-0.425354	0.709005	-0.589443	3.82755	0.117898	0.411885	0.0996496	-0.0930196	
0.322765	-0.100708	1.69118	-0.992973	0.320919	0.800196	0.116513	-0.046378	-0.539308	0.689916	
-0.596031	-0.611339	-0.483915	-1.41729	1.37805	-1.06136	-0.869625	-0.449936	-0.437406	-0.724757	
0.303671	0.0324947	-0.286082	0.0378138	-0.589443	1.90566	0.66458	-0.00680494	0.706407	-0.68803	
-0.596031	0.86686	-0.886964	0.460886	1.65262	-0.829571	-0.0342383	-0.359838	-0.0934215	-0.818981	
-0.596031	0.969556	-0.808478	0.974514	-0.589443	-0.429019	1.17461	-0.443137	0.0207659	-0.0447051	
-0.596031	-0.746051	-0.814597	-0.985846	-0.589443	0.806856	-0.292526	-0.477029	-0.739621	-0.357567	
-0.201878	0.384998	0.493112	0.614537	1.24855	-0.765768	-1.02291	0.0120101	0.249141	-0.0199665	
-0.236053	2.08988	3.4954	0.259219	0.195948	0.793578	-0.761564	0.0493637	-0.425767	0.627248	
0.0813608	-0.0805444	-0.343429	-0.077079	-0.234331	0.185802	-0.287679	-0.364301	-0.512151	-0.335073	
1.60343	3.13696	0.630108	0.709309	-0.246944	0.689017	0.0870742	0.203047	0.708218	-0.087687	
0.369189	1.27899	-0.539846	0.188475	0.235675	-1.20366	2.35916	-0.474278	2.45478	1.36804	
-0.596031	0.0741202	-1.23848	-1.09433	-0.589443	1.15719	-0.485227	-0.104411	0.677957	-1.00811	
-0.0812242	-0.460008	1.37987	1.16854	-0.0858711	0.103203	0.755308	0.85739	1.42218	0.554355	
-0.274636	-0.19944	-0.260291	0.0849467	0.382629	-0.026495	-0.715078	-0.298406	1.83354	-0.437356	
-0.161922	-0.585235	-0.831538	-1.01014	-0.217663	-0.186361	-0.491291	-0.51473	-0.812815	-0.540801	
0.447657	-0.134653	0.588944	0.164813	-0.589443	1.53215	0.710564	0.266683	-0.18459	0.680694	
0.266503	-0.582624	-0.806101	-0.727683	-0.179995	0.813103	-0.487925	-0.450838	-1.0161	-0.655633	
0.177336	0.50739	-0.618989	0.670517	-0.589443	0.611914	-0.0870036	-0.253831	1.06798	-0.326493	
0.788388	-0.417701	-0.254071	0.727839	-0.589443	-0.233119	0.0540063	-0.334195	0.364621	-0.670709	
0.220994	0.0962154	1.5467	0.703615	-0.589443	1.51184	0.77362	1.10368	0.856803	0.00814016	
0.330698	-0.23695	0.17042	-0.448218	-0.589443	0.109333	-0.243342	0.445773	-0.133898	-0.46434	
-0.350382	-0.413306	-0.144534	-0.352637	-0.589443	-0.018717	2.45815	4.46674	1.23945	-0.759119	
-0.596031	-0.675265	-0.931517	-0.653651	-0.589443	-0.700274	-0.910572	-0.458042	-0.64703	-0.428094	
-0.596031	-0.545404	-0.89991	-1.34238	-0.589443	-0.897731	-0.920719	-0.51473	-1.06848	-0.19879	
-0.596031	-0.660803	-0.807821	-1.58063	-0.589443	-0.843087	-0.698413	-0.451788	-1.25586	-0.592403	
-0.596031	-0.480593	-0.275917	-0.102781	-0.589443	-0.474949	-0.660594	-0.266919	-0.408827	-0.159337	
0.0507137	-0.298391	0.694485	3.62135	-0.589443	0.459193	0.90083	0.558386	2.31589	3.02212	
-0.320044	-0.527398	-0.217963	-1.03211	-0.26501	-0.0387293	-0.73117	-0.495051	-0.258043	-0.432464	
2.16194	-0.466557	-0.857481	0.741649	-0.589443	0.887255	-0.30167	-0.449863	0.821758	0.474285	
0.665649	-0.493667	-0.276474	-0.661665	0.901195	2.53587	-0.383206	2.90812	-0.899328	-0.605033	
-0.210875	-0.0355981	-0.622833	0.460223	-0.403715	1.38908	-0.585123	-0.485866	0.225088	-0.667301	
0.154681	-0.223975	0.786625	-0.0224822	2.25556	1.34613	1.48999	-0.343029	3.93572	-1.02238	
1.25254	-0.585273	-1.2804	-1.29125	-0.589443	-1.12701	-0.782002	-0.51473	-0.994118	-0.939707	
0.451117	-0.325707	-0.498328	-1.40624	-0.589443	-0.502757	-0.766077	-0.51473	-0.988686	-0.416065	
0.264962	0.260166	0.694637	0.522289	2.63053	0.300656	1.14673	-0.366789	0.683389	-0.102763	
-0.596031	-0.320839	-0.836494	-1.09921	-0.589443	-0.194643	-0.182578	-0.490127	-0.776476	0.0185248	
-0.596031	-0.488658	-0.562401	-1.13586	0.661038	-0.769798	-0.197572	-0.51473	-0.565818	-0.321882	
-0.596031	-0.29	-0.394809	-0.488534	-0.589443	-0.655983	-0.47453	-0.51473	-0.88187	-0.774996	
0.322236	0.0524444	-0.741017	-0.82771	-0.589443	0.294582	-0.420595	-0.203583	-0.393955	-0.207291	
-0.271171	-0.52913	-0.697981	-0.477091	-0.384589	-0.688074	0.499217	-0.51473	-0.709231	-0.689273	
-0.596031	-0.759783	-1.26028	-1.40431	-0.589443	-0.054281	0.222211	-0.51473	-1.22107	0.0314354	
-0.596031	-0.700821	0.080556	-0.483301	-0.415098	-0.862758	-0.412286	-0.415076	1.12449	-0.924751	
0.217413	1.87778	-0.690901	-0.191584	0.0860317	-0.394262	-0.165149	-0.149456	-0.729534	-0.0440235	
-0.206946	-0.010302	1.49082	0.481103	-0.416619	0.226059	-0.307711	0.114264	-0.894931	-0.0459882	
0.204081	1.5807	0.89692	1.07437	0.0124161	-0.466153	0.501437	0.563626	-0.524566	0.603792	
0.18622	-0.0196763	-0.207091	-1.14764	-0.589443	-0.335122	0.151157	-0.394427	-0.637072	0.861964	
-0.596031	-0.704552	-1.11357	-1.59718	-0.589443	-1.22232	-0.962048	-0.51473	-1.14154	-0.706434	
-0.214887	-0.506577	-0.50207	-1.2021	-0.589443	-0.613521	-0.519799	-0.484697	-0.751777	-0.218637	
0.0242812	0.226986	1.13293	-0.0398718	-0.589443	-0.215147	-0.757052	-0.447036	-0.427836	-0.265108	
-0.596031	-0.122205	0.928375	0.412753	-0.589443	0.106395	-0.409803	-0.483816	-0.927002	-0.130428	
0.723827	-0.374218	-0.425303	-0.364103	-0.589443	-0.312651	-0.0446003	0.0870328	-0.860921	-0.0360847	
-0.160699	-0.100782	0.46368	-0.623205	-0.35113	-0.896217	-1.02291	-0.231644	-0.660737	-0.0831162	
-0.147566	-0.259377	-0.0999311	1.17366	-0.198952	0.831252	-0.529516	-0.348889	0.022835	0.873071	
-0.596031	-0.29195	-0.722508	0.498661	-0.589443	-0.209164	-0.606969	-0.405981	-0.395636	-0.471036	
-0.596031	-0.596963	-0.831235	-0.263919	-0.589443	1.92154	-1.02291	-0.51473	-0.0504881	-0.542325	
-0.0101673	-0.060735	-0.261353	1.69341	-0.589443	0.174948	0.269341	-0.0741859	1.90117	-0.417348	
-0.596031	-0.586865	-0.149086	-0.716217	-0.589443	-0.689101	-0.448697	-0.109385	0.325955	-0.593646	
-0.596031	-0.719472	0.353992	-0.783848	-0.429953	-0.92415	-0.68096	-0.353665	-0.629701	3.44962	
-0.596031	-0.0541507	-0.482448	-0.82264	0.391186	-0.266832	-0.66162	-0.458457	-0.947693	-1.04191	
-0.596031	-0.508875	-0.943097	-1.17673	0.070946	0.198243	-0.559289	-0.443097	-1.07184	-0.702384	
-0.596031	-0.363972	0.573115	-0.475011	-0.0294305	-1.06911	-0.491912	0.593998	-0.362531	-0.127622	
-0.596031	-0.451776	-1.1383	-1.30862	-0.589443	-0.171879	-0.891496	-0.51473	-0.910449	-0.945921	
-0.596031	-0.371642	0.81186	-0.761743	1.24328	-0.0171856	-0.445951	-0.243761	-1.01274	0.631738	
1.64798	-0.336737	0.416852	0.0322945	0.618439	0.175298	0.409181	-0.444553	-0.738845	-0.650301	
-0.373593	-0.0528906	-0.00394778	-0.120317	0.266798	1.37083	-0.455048	-0.477253	-0.766907	0.870745	
3.61798	0.108309	1.41471	0.192302	-0.710544	-0.758599	-0.689221	0.0824556	-0.407275	0.496498	
-0.596031	-0.52503	-0.0918903	-0.352711	0.578743	-0.975973	-0.680172	-0.43744	-0.94071	-0.858755	
-0.596031	-0.572436	-0.674162	-1.5734	-0.196771	-0.0629046	-0.926665	-0.362616	-0.808935	-0.0269831	
-0.596031	0.390884	-0.804129	-0.435471	-0.589443	-1.16075	-0.801795	-0.376452	0.451781	-0.414622	
-0.149428	-0.178211	-0.538177	-0.309669	0.479626	-0.614526	-0.519488	-0.337401	-1.17529	-0.124093	
0.51886	-0.327067	-0.470362	0.561452	0.0457367	0.341651	-0.641326	-0.398472	0.166377	-0.697974	
0.465129	0.0349603	0.162329	3.7417	-0.589443	-0.0799101	0.176083	0.202273	1.10781	0.0890921	
-0.404473	-0.301231	-0.608471	1.83263	-0.589443	-1.03186	-0.671887	-0.384801	1.21501	1.15979	
-0.596031	-0.112314	0.19434	-0.865249	-0.589443	0.228613	-0.61332	0.155105	-0.820703	-0.702625	
-0.343471	0.197018	7.32937	1.10038	0.734101	1.35244	0.180524	-0.313075	0.292721	0.0422209	
0.378135	0.750575	2.7466	0.496407	-0.0257128	3.56163	0.262226	-0.0988248	-0.247051	-0.164349	
-0.596031	0.20476	4.18255	0.786427	-0.289819	1.93694	-0.0314209	-0.281665	-0.560128	0.541124	
-0.231452	-0.0165274	2.33161	0.157804	-0.589443	-0.411763	-0.220731	-0.277886	-0.654659	2.92197	
-0.210926	-0.238582	0.989009	-0.394824	5.00328	0.495727	-0.602122	-0.459416	0.485533	-0.587632	
-0.340734	1.09077	0.74895	0.650688	-0.255516	0.949703	0.220014	-0.171331	-0.373006	0.686749	
-0.596031	-0.254248	-0.721749	-0.0921924	-0.275763	1.1941	-0.306087	-0.405937	-0.15627	-0.779687	
-0.270299	-0.00480136	-0.315211	0.618095	-0.589443	-0.0492596	0.0508309	-0.420336	0.205819	-0.489199	
-0.0787311	-0.383445	-0.672443	0.213846	-0.355493	-1.07685	-0.494992	-0.469758	0.605669	-0.683299	
6.389	-0.34777	-0.195004	-0.61537	2.82746	-0.157168	-0.896748	-0.467223	-0.809582	0.515904	
-0.596031	0.540496	0.454426	-0.162077	-0.589443	0.482376	-0.384113	-0.398123	-0.594397	-0.144662	
