0.424783	-0.00768677	-0.0362503	-0.0104546	-0.0206442	-0.00924894	0.0154755	-0.0288618	0.0611444	-0.00701818	0.0386792	-0.0227536	-0.0168698	0.00877608	0.00729315	0.0146213	0.015614	0.013418	0.00127141	0.0195209	-0.002255	-0.00372741	0.00130215	-0.00166276	
-0.00768677	0.563169	0.227075	0.12608	-0.0262237	0.107246	0.00567177	0.0422894	-0.0590027	0.0224923	-0.00567215	0.021873	0.0205843	-0.0353927	0.00644307	-0.012713	0.0402828	0.033708	-0.0278685	-0.00643039	-0.0587658	-0.0163795	-0.0421292	-0.0242972	
-0.0362503	0.227075	0.457195	-0.188243	0.0174962	0.0511731	-0.0225643	-0.0489841	-0.0691538	0.0296673	-0.0392996	0.0364954	0.0297822	0.0167072	0.0134351	-0.00526508	-0.0236612	0.0094572	-0.0245762	-0.0104139	-0.0366723	-0.0454036	-0.00595734	0.0124996	
-0.0104546	0.12608	-0.188243	0.278288	-0.00386741	0.0178428	0.0313038	0.0573421	0.000896215	-0.0146789	0.0212932	0.00912014	-0.0100375	-0.010847	-0.0012995	0.00907471	0.0443219	0.0263915	0.0179766	0.0142611	0.0162301	0.0282143	-0.00217209	-0.00394396	
-0.0206442	-0.0262237	0.0174962	-0.00386741	0.628009	0.0127188	0.10441	-0.00713393	-0.0887696	-0.0117327	0.0188317	-0.0150074	0.0539351	0.0111499	0.0196069	-0.0229084	-0.046271	-0.062825	-0.00515104	-0.0671095	0.023559	0.0350249	0.0278609	0.00816836	
-0.00924894	0.107246	0.0511731	0.0178428	0.0127188	0.611361	-0.00700618	0.0825448	0.0372087	-0.0156103	0.0168681	0.0148612	-0.00463438	-0.034372	0.012514	0.00630381	0.0493265	0.0191656	0.030895	-0.0496912	-0.0413548	-0.0184287	-0.0281772	-0.0116747	
0.0154755	0.00567177	-0.0225643	0.0313038	0.10441	-0.00700618	0.702887	-0.00727457	-0.0575766	-0.0163897	-0.00452112	0.00104922	0.0411253	0.000195752	0.00388253	-0.0181971	-0.0157992	-0.0186325	-0.0630775	-0.0822571	-0.0415698	0.0579864	-0.0419092	0.0116563	
-0.0288618	0.0422894	-0.0489841	0.0573421	-0.00713393	0.0825448	-0.00727457	0.605392	0.00686692	-0.0454985	0.0422689	-0.0293823	0.00858803	-0.0337806	0.0260908	0.00873947	0.0601161	0.0281111	0.0714849	0.0281766	0.0212145	0.0490521	0.0056535	-0.0193619	
0.0611444	-0.0590027	-0.0691538	0.000896215	-0.0887696	0.0372087	-0.0575766	0.00686692	0.580821	0.00195906	-0.0114239	0.0327572	-0.0598596	-0.0235434	-0.0450894	0.0133511	0.0761074	-0.00476847	0.00172888	-0.0344627	-0.0293807	-0.0106782	-0.00779566	-0.00208416	
-0.00701818	0.0224923	0.0296673	-0.0146789	-0.0117327	-0.0156103	-0.0163897	-0.0454985	0.00195906	0.336984	-0.0050411	0.0358228	0.0695038	0.0316118	0.00229278	-0.0121119	-0.00929421	-0.0244838	-0.00231171	-0.0284735	0.00429526	-0.0216791	0.0138498	-0.00753024	
0.0386792	-0.00567215	-0.0392996	0.0212932	0.0188317	0.0168681	-0.00452112	0.0422689	-0.0114239	-0.0050411	0.593208	-0.0218881	-0.0667354	-0.041393	0.0134681	0.0266347	0.090698	0.0276913	0.0104531	0.0336209	0.0523187	0.0383924	0.0238256	-0.0138175	
